case_id,case_type,num_parties,priority,judge_id,judge_idx,courtroom_id,hearing_date,hearing_duration_mins
CASE03107,Constitutional,9,High,J006,5,CR04,2025-07-07,305
CASE03108,Family,3,Medium,J003,2,CR05,2024-10-28,104
CASE03109,Civil,3,High,J004,3,CR04,2024-01-04,159
CASE03110,Family,3,Medium,J008,7,CR07,2025-10-21,62
CASE03111,Criminal,4,High,J006,5,CR01,2025-09-25,220
CASE03112,Land,5,Low,J004,3,CR01,2024-12-31,94
CASE03113,Civil,5,Medium,J001,0,CR08,2024-12-03,132
CASE03114,Constitutional,5,Medium,J006,5,CR06,2024-12-25,257
CASE03115,Commercial,5,Medium,J007,6,CR03,2024-12-30,93
CASE03116,Family,2,Medium,J003,2,CR02,2025-03-18,59
CASE03117,Criminal,6,Medium,J005,4,CR04,2024-03-28,145
CASE03118,Criminal,5,Medium,J006,5,CR03,2025-02-25,177
CASE03119,Constitutional,3,Medium,J002,1,CR08,2024-01-09,265
CASE03120,Criminal,6,Medium,J002,1,CR05,2024-08-20,161
CASE03121,Civil,4,High,J006,5,CR07,2025-01-09,107
CASE03122,Family,2,Medium,J007,6,CR03,2025-07-04,53
CASE03123,Criminal,6,High,J005,4,CR02,2025-03-26,256
CASE03124,Commercial,8,Medium,J007,6,CR08,2024-05-24,179
CASE03125,Civil,4,Low,J004,3,CR07,2025-01-03,68
CASE03126,Family,2,Low,J008,7,CR04,2024-04-24,69
CASE03127,Civil,4,Low,J003,2,CR05,2024-02-12,92
CASE03128,Commercial,2,High,J001,0,CR07,2024-12-06,196
CASE03129,Criminal,3,Low,J002,1,CR03,2025-11-14,120
CASE03130,Civil,2,Medium,J003,2,CR08,2025-11-13,112
CASE03131,Civil,5,High,J004,3,CR02,2025-05-16,157
CASE03132,Commercial,7,Medium,J007,6,CR08,2024-11-29,211
CASE03133,Civil,5,Medium,J006,5,CR07,2024-05-15,152
CASE03134,Civil,5,Low,J001,0,CR02,2024-01-23,65
CASE03135,Commercial,4,Medium,J001,0,CR03,2024-12-19,134
CASE03136,Commercial,8,Low,J007,6,CR01,2025-12-02,130
CASE03137,Civil,2,Medium,J003,2,CR01,2025-11-26,138
CASE03138,Civil,4,Medium,J004,3,CR07,2025-09-04,94
CASE03139,Criminal,2,Low,J006,5,CR01,2025-03-21,116
CASE03140,Family,3,Medium,J007,6,CR05,2024-10-16,70
CASE03141,Commercial,8,Medium,J004,3,CR02,2024-09-11,68
CASE03142,Civil,3,High,J008,7,CR03,2024-07-11,54
CASE03143,Land,3,Low,J001,0,CR05,2024-09-27,95
CASE03144,Civil,4,Medium,J003,2,CR07,2024-07-23,92
CASE03145,Labour,2,Low,J005,4,CR02,2025-12-19,38
CASE03146,Criminal,5,Low,J006,5,CR03,2025-08-29,120
CASE03147,Civil,2,Medium,J003,2,CR04,2024-05-16,91
CASE03148,Family,3,Medium,J007,6,CR01,2024-10-08,78
CASE03149,Civil,2,High,J003,2,CR03,2025-03-13,54
CASE03150,Commercial,4,Medium,J001,0,CR04,2024-04-04,119
CASE03151,Civil,3,Low,J001,0,CR07,2025-12-18,77
CASE03152,Criminal,3,Low,J006,5,CR04,2024-08-16,184
CASE03153,Commercial,5,Medium,J004,3,CR07,2025-05-06,230
CASE03154,Criminal,4,Low,J002,1,CR07,2025-10-22,108
CASE03155,Criminal,5,High,J002,1,CR05,2024-04-23,229
CASE03156,Civil,5,Medium,J004,3,CR06,2024-10-15,113
CASE03157,Commercial,4,Low,J004,3,CR07,2024-09-10,108
CASE03158,Constitutional,8,High,J006,5,CR01,2024-02-12,337
CASE03159,Criminal,7,Low,J002,1,CR01,2024-11-26,253
CASE03160,Civil,3,Low,J003,2,CR05,2025-04-29,136
CASE03161,Civil,5,Medium,J004,3,CR02,2025-03-18,118
CASE03162,Civil,5,Medium,J003,2,CR05,2025-05-19,143
CASE03163,Commercial,2,High,J004,3,CR06,2024-11-08,87
CASE03164,Land,2,Low,J001,0,CR02,2025-11-17,93
CASE03165,Civil,2,Medium,J001,0,CR03,2024-12-06,77
CASE03166,Criminal,3,Medium,J005,4,CR06,2025-08-27,189
CASE03167,Constitutional,3,Medium,J006,5,CR04,2025-10-28,262
CASE03168,Civil,2,Medium,J004,3,CR04,2025-08-22,159
CASE03169,Criminal,5,High,J005,4,CR02,2024-04-19,46
CASE03170,Criminal,7,Low,J002,1,CR02,2024-02-13,200
CASE03171,Family,2,Low,J008,7,CR04,2024-07-17,63
CASE03172,Family,3,Medium,J008,7,CR08,2024-04-12,78
CASE03173,Family,3,Low,J003,2,CR06,2024-11-05,20
CASE03174,Civil,2,Medium,J006,5,CR04,2025-07-01,133
CASE03175,Family,2,Low,J008,7,CR03,2024-02-15,112
CASE03176,Civil,2,Low,J003,2,CR04,2025-03-05,47
CASE03177,Labour,2,Low,J007,6,CR05,2025-07-28,63
CASE03178,Commercial,2,Medium,J004,3,CR06,2025-10-07,93
CASE03179,Civil,2,Medium,J001,0,CR07,2024-03-11,100
CASE03180,Criminal,7,Medium,J005,4,CR07,2024-01-24,228
CASE03181,Family,3,Medium,J003,2,CR05,2025-12-15,55
CASE03182,Criminal,2,Medium,J002,1,CR05,2024-03-04,262
CASE03183,Family,2,Medium,J008,7,CR04,2025-02-12,112
CASE03184,Criminal,2,Medium,J005,4,CR02,2024-06-19,145
CASE03185,Civil,2,Low,J006,5,CR07,2025-07-30,92
CASE03186,Civil,2,Medium,J006,5,CR07,2024-07-31,96
CASE03187,Civil,3,Medium,J003,2,CR01,2024-06-13,88
CASE03188,Labour,3,High,J007,6,CR04,2025-12-15,124
CASE03189,Commercial,6,High,J001,0,CR08,2025-12-26,158
CASE03190,Labour,2,Medium,J007,6,CR05,2024-11-07,78
CASE03191,Civil,3,Medium,J003,2,CR05,2024-10-02,110
CASE03192,Criminal,5,Medium,J006,5,CR02,2024-06-25,241
CASE03193,Labour,4,Medium,J003,2,CR01,2025-07-01,79
CASE03194,Commercial,2,Medium,J001,0,CR05,2025-10-17,140
CASE03195,Civil,2,Low,J003,2,CR05,2024-05-17,58
CASE03196,Criminal,2,Medium,J005,4,CR01,2025-10-20,217
CASE03197,Commercial,4,Medium,J001,0,CR04,2025-07-02,171
CASE03198,Family,3,Low,J003,2,CR01,2025-10-27,49
CASE03199,Commercial,2,Low,J004,3,CR06,2024-11-29,70
CASE03200,Land,2,Medium,J001,0,CR05,2024-05-17,56
CASE03201,Labour,4,Medium,J005,4,CR05,2024-11-29,20
CASE03202,Land,4,Medium,J001,0,CR01,2024-12-31,110
CASE03203,Family,2,Medium,J003,2,CR05,2024-09-20,82
CASE03204,Land,5,Medium,J001,0,CR02,2025-01-27,119
CASE03205,Civil,5,Medium,J004,3,CR04,2024-08-14,107
CASE03206,Constitutional,6,Medium,J006,5,CR05,2025-08-19,232
CASE03207,Criminal,6,High,J006,5,CR07,2025-04-02,182
CASE03208,Family,3,Medium,J003,2,CR07,2025-01-13,70
CASE03209,Civil,5,Medium,J003,2,CR08,2025-05-23,121
CASE03210,Constitutional,3,Medium,J002,1,CR08,2024-07-09,138
CASE03211,Commercial,2,High,J001,0,CR04,2025-08-07,199
CASE03212,Land,3,Low,J004,3,CR03,2024-10-16,88
CASE03213,Constitutional,6,High,J002,1,CR05,2024-07-01,340
CASE03214,Civil,4,Medium,J006,5,CR04,2024-03-13,113
CASE03215,Criminal,7,Medium,J002,1,CR02,2025-03-13,139
CASE03216,Criminal,2,Low,J002,1,CR08,2025-10-23,155
CASE03217,Civil,2,Medium,J006,5,CR02,2025-06-24,62
CASE03218,Constitutional,9,Medium,J002,1,CR01,2025-09-10,270
CASE03219,Land,4,Low,J001,0,CR07,2025-01-29,57
CASE03220,Land,3,Low,J001,0,CR02,2024-01-15,74
CASE03221,Constitutional,6,Medium,J002,1,CR03,2024-09-12,200
CASE03222,Family,3,Medium,J003,2,CR05,2024-05-27,93
CASE03223,Family,3,Medium,J008,7,CR01,2024-01-11,69
CASE03224,Land,3,Medium,J001,0,CR06,2025-12-26,170
CASE03225,Labour,3,High,J003,2,CR04,2024-05-23,105
CASE03226,Criminal,2,Medium,J005,4,CR08,2024-06-17,158
CASE03227,Civil,5,Medium,J004,3,CR06,2025-05-06,109
CASE03228,Criminal,5,Medium,J002,1,CR04,2024-02-28,264
CASE03229,Civil,3,High,J008,7,CR05,2025-07-11,102
CASE03230,Labour,4,High,J003,2,CR01,2024-02-16,115
CASE03231,Civil,2,Low,J001,0,CR05,2024-04-16,69
CASE03232,Labour,2,Medium,J007,6,CR07,2024-01-03,119
CASE03233,Commercial,7,Medium,J001,0,CR01,2024-08-21,141
CASE03234,Family,2,Medium,J007,6,CR07,2024-05-31,106
CASE03235,Commercial,6,High,J004,3,CR05,2024-08-20,176
CASE03236,Civil,4,Low,J006,5,CR02,2025-05-19,118
CASE03237,Criminal,7,Low,J002,1,CR02,2024-04-15,193
CASE03238,Family,2,Low,J007,6,CR06,2024-03-20,56
CASE03239,Family,3,High,J008,7,CR06,2024-05-02,92
CASE03240,Commercial,3,Medium,J004,3,CR02,2024-02-15,133
CASE03241,Commercial,5,Medium,J007,6,CR03,2024-07-02,113
CASE03242,Civil,4,Medium,J006,5,CR06,2024-07-05,129
CASE03243,Commercial,6,Low,J007,6,CR07,2024-06-03,154
CASE03244,Labour,3,Low,J007,6,CR05,2025-10-02,61
CASE03245,Criminal,2,Medium,J005,4,CR06,2024-04-17,158
CASE03246,Family,2,Medium,J007,6,CR08,2025-01-13,47
CASE03247,Civil,2,Low,J004,3,CR02,2024-01-04,55
CASE03248,Civil,5,Medium,J003,2,CR03,2025-02-04,147
CASE03249,Criminal,7,Low,J005,4,CR08,2024-04-26,148
CASE03250,Criminal,7,High,J006,5,CR07,2024-05-29,196
CASE03251,Criminal,2,High,J002,1,CR06,2025-01-30,60
CASE03252,Family,3,Medium,J007,6,CR06,2025-05-22,98
CASE03253,Civil,3,High,J006,5,CR08,2025-12-12,145
CASE03254,Constitutional,8,Medium,J006,5,CR06,2024-05-22,115
CASE03255,Criminal,3,Medium,J006,5,CR04,2025-01-28,161
CASE03256,Commercial,6,Low,J004,3,CR08,2025-07-01,129
CASE03257,Civil,4,Medium,J006,5,CR04,2025-01-29,147
CASE03258,Criminal,3,Medium,J002,1,CR07,2025-06-24,159
CASE03259,Constitutional,2,Medium,J002,1,CR02,2024-08-29,122
CASE03260,Civil,4,Medium,J004,3,CR01,2024-01-19,155
CASE03261,Labour,3,Medium,J005,4,CR08,2024-05-17,72
CASE03262,Commercial,9,High,J001,0,CR01,2024-12-24,148
CASE03263,Criminal,6,Medium,J005,4,CR03,2024-10-29,245
CASE03264,Civil,4,High,J006,5,CR03,2024-09-06,149
CASE03265,Commercial,5,Medium,J001,0,CR04,2024-02-28,106
CASE03266,Civil,2,Medium,J003,2,CR02,2025-12-22,70
CASE03267,Criminal,5,High,J002,1,CR07,2025-03-11,159
CASE03268,Commercial,7,Medium,J004,3,CR01,2024-04-19,112
CASE03269,Family,2,Medium,J008,7,CR02,2025-09-01,80
CASE03270,Commercial,6,Medium,J001,0,CR01,2024-05-31,194
CASE03271,Commercial,7,Low,J004,3,CR03,2024-03-22,168
CASE03272,Civil,3,Medium,J003,2,CR02,2025-08-06,125
CASE03273,Commercial,9,Medium,J004,3,CR03,2024-05-24,63
CASE03274,Civil,4,Medium,J008,7,CR05,2025-02-26,133
CASE03275,Civil,5,High,J004,3,CR08,2025-10-23,125
CASE03276,Constitutional,6,Medium,J002,1,CR05,2024-04-24,244
CASE03277,Civil,5,Low,J003,2,CR01,2025-10-20,59
CASE03278,Criminal,3,Medium,J002,1,CR03,2024-06-14,195
CASE03279,Family,2,Medium,J003,2,CR07,2025-03-10,60
CASE03280,Family,3,Medium,J008,7,CR08,2025-07-22,123
CASE03281,Criminal,5,Medium,J006,5,CR05,2025-05-29,233
CASE03282,Criminal,2,Medium,J005,4,CR04,2025-03-10,127
CASE03283,Land,4,Low,J001,0,CR05,2024-04-05,75
CASE03284,Land,3,Medium,J008,7,CR07,2024-05-09,78
CASE03285,Constitutional,9,Medium,J002,1,CR07,2025-09-26,358
CASE03286,Constitutional,4,Low,J002,1,CR04,2025-02-06,241
CASE03287,Criminal,2,High,J002,1,CR02,2025-12-11,328
CASE03288,Civil,3,Medium,J006,5,CR08,2025-10-31,81
CASE03289,Civil,5,High,J006,5,CR07,2024-06-18,131
CASE03290,Criminal,2,Medium,J002,1,CR06,2025-03-11,132
CASE03291,Criminal,6,Medium,J002,1,CR05,2024-04-22,132
CASE03292,Civil,3,Low,J001,0,CR02,2025-01-07,95
CASE03293,Criminal,6,High,J006,5,CR06,2024-01-30,65
CASE03294,Civil,2,Medium,J003,2,CR05,2025-07-09,83
CASE03295,Family,3,Medium,J003,2,CR02,2024-08-05,94
CASE03296,Commercial,6,Medium,J007,6,CR01,2024-11-13,70
CASE03297,Land,4,High,J001,0,CR04,2025-10-16,101
CASE03298,Civil,5,High,J001,0,CR04,2024-10-03,161
CASE03299,Family,3,Medium,J003,2,CR01,2025-08-01,108
CASE03300,Criminal,6,Low,J005,4,CR01,2024-02-20,108
CASE03301,Civil,4,Medium,J004,3,CR02,2024-11-13,81
CASE03302,Civil,5,Medium,J001,0,CR06,2024-10-17,151
CASE03303,Constitutional,4,Medium,J006,5,CR04,2024-11-19,346
CASE03304,Civil,2,Medium,J006,5,CR06,2024-05-13,111
CASE03305,Constitutional,4,Low,J002,1,CR06,2025-05-30,155
CASE03306,Commercial,7,High,J001,0,CR01,2025-08-25,190
CASE03307,Civil,3,Low,J006,5,CR08,2024-02-09,70
CASE03308,Family,2,Medium,J007,6,CR03,2024-06-05,74
CASE03309,Civil,4,Medium,J006,5,CR02,2025-10-03,73
CASE03310,Constitutional,6,Medium,J002,1,CR04,2024-08-09,228
CASE03311,Land,2,Low,J008,7,CR03,2024-06-14,153
CASE03312,Civil,3,Medium,J008,7,CR06,2025-04-04,99
CASE03313,Criminal,4,Medium,J002,1,CR06,2024-10-25,266
CASE03314,Labour,4,Low,J005,4,CR07,2025-12-31,97
CASE03315,Civil,4,Medium,J006,5,CR04,2024-08-02,102
CASE03316,Commercial,7,Medium,J007,6,CR02,2024-06-06,126
CASE03317,Civil,3,High,J008,7,CR08,2024-04-10,114
CASE03318,Constitutional,6,Low,J002,1,CR03,2024-11-13,196
CASE03319,Commercial,5,Low,J007,6,CR02,2025-05-26,180
CASE03320,Family,3,Medium,J003,2,CR08,2024-11-18,108
CASE03321,Family,2,Medium,J003,2,CR05,2024-03-11,33
CASE03322,Labour,4,Medium,J005,4,CR06,2024-04-02,75
CASE03323,Criminal,2,Medium,J002,1,CR03,2025-12-29,85
CASE03324,Criminal,3,Medium,J005,4,CR05,2025-04-30,177
CASE03325,Civil,3,Medium,J004,3,CR08,2025-10-28,94
CASE03326,Commercial,5,Low,J001,0,CR02,2025-08-06,198
CASE03327,Civil,2,High,J006,5,CR01,2025-01-08,108
CASE03328,Criminal,2,Medium,J005,4,CR07,2025-11-28,168
CASE03329,Civil,4,Medium,J003,2,CR08,2025-06-09,118
CASE03330,Constitutional,8,Medium,J006,5,CR06,2024-03-27,227
CASE03331,Criminal,2,Medium,J006,5,CR07,2025-06-03,158
CASE03332,Civil,4,Low,J006,5,CR05,2024-02-14,81
CASE03333,Family,2,Low,J008,7,CR01,2025-12-18,123
CASE03334,Criminal,5,Medium,J006,5,CR01,2024-04-18,134
CASE03335,Civil,5,High,J004,3,CR07,2024-06-12,73
CASE03336,Criminal,2,Medium,J006,5,CR07,2025-11-17,122
CASE03337,Criminal,5,Low,J002,1,CR06,2025-04-23,100
CASE03338,Commercial,3,Medium,J004,3,CR08,2024-04-22,113
CASE03339,Criminal,7,High,J002,1,CR03,2025-02-11,114
CASE03340,Family,3,Medium,J007,6,CR04,2024-12-03,126
CASE03341,Criminal,5,High,J002,1,CR06,2024-12-17,77
CASE03342,Land,4,Low,J008,7,CR08,2024-08-06,109
CASE03343,Criminal,2,Medium,J006,5,CR08,2025-04-11,145
CASE03344,Family,2,Medium,J003,2,CR03,2024-05-30,44
CASE03345,Criminal,4,Low,J006,5,CR04,2025-08-05,74
CASE03346,Family,3,Medium,J003,2,CR07,2024-03-05,45
CASE03347,Criminal,7,Medium,J005,4,CR07,2025-04-30,142
CASE03348,Constitutional,6,Medium,J002,1,CR01,2024-08-05,252
CASE03349,Family,3,Medium,J003,2,CR07,2024-10-04,79
CASE03350,Civil,4,Low,J004,3,CR03,2024-03-27,70
CASE03351,Criminal,5,Medium,J002,1,CR02,2024-10-08,74
CASE03352,Criminal,7,Medium,J005,4,CR02,2025-12-31,231
CASE03353,Family,3,Medium,J007,6,CR07,2024-08-08,73
CASE03354,Civil,3,Low,J004,3,CR03,2024-02-26,80
CASE03355,Commercial,3,Medium,J001,0,CR07,2024-12-17,208
CASE03356,Criminal,5,Medium,J005,4,CR03,2024-07-23,123
CASE03357,Criminal,5,Low,J005,4,CR07,2025-05-09,225
CASE03358,Constitutional,7,Low,J006,5,CR03,2025-12-15,343
CASE03359,Criminal,2,Medium,J005,4,CR06,2025-12-11,149
CASE03360,Criminal,7,Medium,J006,5,CR07,2024-01-12,248
CASE03361,Land,2,Medium,J008,7,CR04,2024-03-21,97
CASE03362,Land,5,Medium,J008,7,CR03,2024-11-28,66
CASE03363,Criminal,4,High,J006,5,CR06,2024-01-16,229
CASE03364,Land,5,Low,J001,0,CR08,2025-05-27,44
CASE03365,Criminal,7,Medium,J005,4,CR02,2025-02-21,258
CASE03366,Civil,3,Medium,J004,3,CR01,2025-04-07,51
CASE03367,Criminal,2,Medium,J002,1,CR08,2025-10-17,93
CASE03368,Civil,3,Low,J008,7,CR02,2024-02-08,105
CASE03369,Civil,4,Low,J003,2,CR04,2025-03-07,79
CASE03370,Civil,2,Medium,J008,7,CR03,2025-09-08,97
CASE03371,Criminal,2,Medium,J005,4,CR04,2024-12-23,133
CASE03372,Labour,2,High,J003,2,CR04,2025-11-27,122
CASE03373,Civil,4,High,J008,7,CR01,2025-01-15,169
CASE03374,Labour,2,Low,J005,4,CR01,2024-11-06,125
CASE03375,Family,3,Low,J007,6,CR02,2025-12-18,77
CASE03376,Commercial,6,High,J004,3,CR08,2025-02-28,114
CASE03377,Civil,3,High,J006,5,CR06,2024-12-27,109
CASE03378,Constitutional,8,High,J006,5,CR06,2025-04-15,203
CASE03379,Land,4,High,J004,3,CR06,2024-07-01,178
CASE03380,Family,3,Low,J008,7,CR03,2025-07-10,53
CASE03381,Civil,3,Medium,J006,5,CR07,2025-11-07,97
CASE03382,Family,2,Medium,J008,7,CR07,2024-10-18,82
CASE03383,Land,3,Medium,J008,7,CR02,2024-04-17,130
CASE03384,Constitutional,9,Medium,J002,1,CR01,2025-09-24,213
CASE03385,Commercial,4,Medium,J004,3,CR02,2025-10-01,101
CASE03386,Land,4,Medium,J008,7,CR02,2025-03-31,137
CASE03387,Labour,2,Medium,J007,6,CR01,2024-10-24,114
CASE03388,Land,3,Medium,J004,3,CR04,2025-04-11,121
CASE03389,Civil,3,Medium,J008,7,CR07,2024-05-08,80
CASE03390,Civil,2,Medium,J004,3,CR08,2025-02-27,79
CASE03391,Criminal,2,Medium,J006,5,CR07,2024-01-09,155
CASE03392,Family,3,Medium,J007,6,CR04,2025-06-04,70
CASE03393,Criminal,4,Medium,J005,4,CR05,2025-11-06,184
CASE03394,Constitutional,2,Medium,J006,5,CR05,2025-11-21,209
CASE03395,Civil,3,Medium,J003,2,CR01,2024-01-17,68
CASE03396,Land,4,Medium,J001,0,CR03,2025-06-16,132
CASE03397,Family,3,High,J008,7,CR06,2024-12-10,63
CASE03398,Civil,3,Medium,J003,2,CR07,2024-09-05,144
CASE03399,Commercial,5,Medium,J007,6,CR07,2024-07-17,178
CASE03400,Civil,5,Medium,J008,7,CR07,2024-02-23,79
CASE03401,Commercial,2,Medium,J007,6,CR07,2025-10-14,117
CASE03402,Labour,4,Medium,J005,4,CR03,2025-02-17,75
CASE03403,Constitutional,11,Low,J006,5,CR03,2025-03-24,223
CASE03404,Commercial,4,Medium,J001,0,CR02,2025-12-29,76
CASE03405,Criminal,5,High,J002,1,CR02,2025-10-09,131
CASE03406,Civil,2,Medium,J008,7,CR07,2024-09-24,143
CASE03407,Constitutional,9,Low,J002,1,CR06,2025-03-24,159
CASE03408,Labour,2,High,J003,2,CR03,2024-01-30,119
CASE03409,Civil,3,Medium,J008,7,CR02,2025-01-27,78
CASE03410,Family,3,Low,J003,2,CR03,2025-04-10,100
CASE03411,Land,2,Low,J008,7,CR06,2024-07-11,78
CASE03412,Criminal,5,Medium,J002,1,CR04,2024-11-01,148
CASE03413,Criminal,4,Medium,J002,1,CR04,2025-01-23,191
CASE03414,Family,3,Medium,J007,6,CR01,2024-10-09,84
CASE03415,Civil,4,Medium,J001,0,CR03,2024-01-25,137
CASE03416,Civil,2,Medium,J008,7,CR02,2024-04-24,37
CASE03417,Labour,2,Low,J005,4,CR02,2024-10-17,61
CASE03418,Criminal,7,Medium,J005,4,CR03,2024-03-21,216
CASE03419,Criminal,5,High,J005,4,CR06,2024-08-01,193
CASE03420,Family,2,Medium,J007,6,CR02,2024-01-24,76
CASE03421,Land,5,Low,J004,3,CR02,2025-05-14,102
CASE03422,Land,5,High,J008,7,CR02,2025-12-05,131
CASE03423,Criminal,4,Low,J005,4,CR07,2024-11-18,127
CASE03424,Civil,4,Medium,J006,5,CR03,2024-07-04,79
CASE03425,Civil,3,Medium,J004,3,CR01,2024-07-02,20
CASE03426,Criminal,7,Low,J006,5,CR01,2024-05-01,224
CASE03427,Criminal,4,Medium,J005,4,CR06,2025-07-14,60
CASE03428,Criminal,7,High,J002,1,CR03,2025-06-19,149
CASE03429,Family,2,Low,J008,7,CR05,2024-07-17,94
CASE03430,Civil,3,Low,J008,7,CR01,2025-07-03,88
CASE03431,Labour,4,Medium,J003,2,CR03,2025-01-09,71
CASE03432,Family,2,Medium,J003,2,CR04,2024-02-01,69
CASE03433,Criminal,2,Low,J005,4,CR03,2024-08-14,82
CASE03434,Civil,3,Medium,J001,0,CR03,2024-10-02,81
CASE03435,Criminal,4,Medium,J005,4,CR08,2024-07-24,220
CASE03436,Civil,3,Low,J001,0,CR06,2025-10-30,99
CASE03437,Civil,5,Low,J004,3,CR08,2025-05-23,36
CASE03438,Commercial,2,Low,J004,3,CR07,2024-07-17,101
CASE03439,Commercial,3,Medium,J004,3,CR03,2024-07-22,145
CASE03440,Criminal,5,Medium,J006,5,CR05,2025-02-07,174
CASE03441,Family,3,Medium,J003,2,CR05,2024-06-19,109
CASE03442,Civil,5,Medium,J003,2,CR08,2025-03-20,95
CASE03443,Family,3,Medium,J007,6,CR07,2025-09-03,68
CASE03444,Civil,5,Medium,J004,3,CR06,2025-09-30,96
CASE03445,Criminal,6,Medium,J002,1,CR07,2024-07-24,186
CASE03446,Criminal,4,Medium,J006,5,CR06,2025-10-10,88
CASE03447,Criminal,5,Medium,J002,1,CR08,2024-06-21,158
CASE03448,Civil,5,High,J001,0,CR05,2025-02-24,101
CASE03449,Family,2,Low,J007,6,CR06,2025-02-12,71
CASE03450,Labour,3,Medium,J003,2,CR02,2024-07-04,48
CASE03451,Criminal,3,High,J005,4,CR07,2024-07-10,109
CASE03452,Land,2,High,J004,3,CR04,2024-08-09,138
CASE03453,Civil,2,Medium,J004,3,CR06,2024-05-29,113
CASE03454,Commercial,8,High,J004,3,CR02,2024-01-11,211
CASE03455,Criminal,3,Medium,J005,4,CR01,2024-12-03,122
CASE03456,Commercial,8,Low,J001,0,CR08,2025-08-05,146
CASE03457,Commercial,6,Medium,J004,3,CR04,2025-07-30,241
CASE03458,Commercial,9,Low,J001,0,CR07,2024-10-18,185
CASE03459,Family,3,Medium,J008,7,CR04,2025-06-24,73
CASE03460,Civil,5,High,J003,2,CR02,2025-07-29,69
CASE03461,Criminal,5,High,J005,4,CR02,2025-08-11,167
CASE03462,Criminal,2,High,J006,5,CR07,2024-11-22,160
CASE03463,Land,2,Medium,J004,3,CR04,2024-02-21,143
CASE03464,Land,3,Medium,J004,3,CR08,2024-10-09,70
CASE03465,Civil,2,Medium,J006,5,CR02,2024-05-08,125
CASE03466,Criminal,4,Medium,J005,4,CR03,2025-09-08,186
CASE03467,Family,2,Low,J007,6,CR07,2025-08-14,43
CASE03468,Criminal,2,High,J002,1,CR05,2025-10-22,120
CASE03469,Commercial,4,Medium,J007,6,CR01,2025-04-18,52
CASE03470,Civil,3,Medium,J004,3,CR03,2025-02-17,112
CASE03471,Land,4,Medium,J001,0,CR01,2024-12-12,130
CASE03472,Civil,4,Low,J001,0,CR02,2024-04-08,67
CASE03473,Criminal,6,Medium,J005,4,CR05,2024-10-09,229
CASE03474,Civil,5,Low,J004,3,CR06,2025-02-14,85
CASE03475,Civil,5,Low,J001,0,CR06,2025-05-21,129
CASE03476,Family,2,Low,J008,7,CR01,2025-02-07,107
CASE03477,Family,2,Medium,J007,6,CR08,2025-05-21,62
CASE03478,Constitutional,2,Low,J002,1,CR06,2025-09-25,210
CASE03479,Civil,3,High,J001,0,CR01,2024-02-19,112
CASE03480,Criminal,5,Low,J002,1,CR03,2024-04-18,102
CASE03481,Civil,2,Medium,J004,3,CR07,2024-08-20,71
CASE03482,Criminal,5,Medium,J002,1,CR02,2024-07-15,245
CASE03483,Civil,3,High,J004,3,CR01,2024-09-23,90
CASE03484,Commercial,8,Medium,J001,0,CR02,2024-02-20,221
CASE03485,Commercial,8,Medium,J004,3,CR02,2024-12-04,276
CASE03486,Commercial,7,Low,J007,6,CR07,2024-10-04,67
CASE03487,Civil,2,Low,J003,2,CR03,2025-08-21,118
CASE03488,Commercial,6,Medium,J004,3,CR02,2024-05-10,174
CASE03489,Criminal,4,High,J005,4,CR03,2025-08-22,168
CASE03490,Criminal,6,Medium,J005,4,CR08,2024-05-06,284
CASE03491,Constitutional,3,Medium,J002,1,CR08,2024-10-15,163
CASE03492,Commercial,2,Medium,J004,3,CR08,2024-08-20,180
CASE03493,Family,2,Medium,J003,2,CR05,2024-10-31,79
CASE03494,Criminal,4,Low,J006,5,CR02,2024-09-06,45
CASE03495,Criminal,7,Medium,J006,5,CR04,2024-03-21,45
CASE03496,Commercial,7,Low,J001,0,CR08,2024-08-06,85
CASE03497,Civil,4,Low,J001,0,CR04,2025-04-25,127
CASE03498,Constitutional,8,High,J006,5,CR04,2025-05-15,91
CASE03499,Family,3,Low,J003,2,CR06,2024-08-02,55
CASE03500,Commercial,9,Medium,J007,6,CR06,2025-04-10,166
CASE03501,Labour,4,Medium,J007,6,CR03,2024-04-19,63
CASE03502,Criminal,5,Medium,J002,1,CR04,2025-01-08,233
CASE03503,Constitutional,10,Medium,J006,5,CR08,2025-06-10,217
CASE03504,Civil,5,High,J003,2,CR07,2024-07-12,41
CASE03505,Family,3,High,J003,2,CR05,2025-03-10,65
CASE03506,Commercial,8,Low,J001,0,CR05,2025-08-15,148
CASE03507,Civil,5,Medium,J001,0,CR03,2025-04-18,140
CASE03508,Civil,2,Medium,J001,0,CR02,2024-09-04,89
CASE03509,Constitutional,2,High,J002,1,CR08,2024-07-11,345
CASE03510,Civil,5,Medium,J004,3,CR01,2025-04-09,74
CASE03511,Civil,3,Medium,J004,3,CR05,2024-05-02,100
CASE03512,Commercial,5,Medium,J007,6,CR02,2025-03-18,178
CASE03513,Civil,4,Low,J003,2,CR03,2025-02-11,115
CASE03514,Civil,3,Medium,J008,7,CR07,2025-06-05,126
CASE03515,Land,5,Low,J004,3,CR01,2025-03-28,87
CASE03516,Civil,3,High,J004,3,CR06,2024-04-11,56
CASE03517,Commercial,4,Medium,J001,0,CR07,2024-07-18,112
CASE03518,Family,2,High,J007,6,CR04,2025-02-17,109
CASE03519,Criminal,3,High,J002,1,CR05,2025-06-27,158
